Player,Nation,Pos,Squad,Comp,Age,MP,Min,TklW,Int,Clr,Blocks,Carries,PrgDist,FinalThird,Ast,KP,CrsPA
Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,25-034,23,2041,16,32,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Yan Diomandé,ci CIV,"FW,MF",RB Leipzig,de Bundesliga,19-180,32,2393,19,16,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
Issa Diop,ma MAR,DF,Fulham,eng Premier League,29-124,11,641,2,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,21-001,2,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,25-338,32,2059,9,17,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Andy Diouf,fr FRA,MF,Inter,it Serie A,22-361,17,341,6,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,22-361,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
El Hadji Malick Diouf,sn SEN,"DF,MF",West Ham United,eng Premier League,21-136,30,2527,19,29,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Yehvann Diouf,sn SEN,GK,Nice,fr Ligue 1,26-178,25,2250,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,28-235,15,219,1,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Axel Disasi,fr FRA,DF,West Ham United,eng Premier League,28-063,12,1074,9,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matías Dituro,ar ARG,GK,Elche,es La Liga,39-005,20,1800,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Djené,tg TOG,"DF,MF",Getafe,es La Liga,34-133,32,2470,23,37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Harouna Djibrin,cm CMR,MF,Angers,fr Ligue 1,19-189,15,336,4,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,33-083,32,2411,30,37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marko Dmitrović,rs SRB,GK,Espanyol,es La Liga,34-109,35,3150,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Henrick Do Marcolino,fr FRA,FW,Rennes,fr Ligue 1,20-053,1,3,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ritsu Doan,jp JPN,MF,Eintracht Frankfurt,de Bundesliga,27-331,30,2274,22,17,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,27-177,34,2954,17,29,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,27-317,33,2970,31,41,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,34-117,11,787,8,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Josh Doig,sct SCO,DF,Sassuolo,it Serie A,23-360,30,1917,20,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,23-351,27,1662,16,12,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Tyrhys Dolan,eng ENG,MF,Espanyol,es La Liga,24-136,34,2295,32,15,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Marc Domenech,es ESP,MF,Mallorca,es La Liga,20-132,7,214,2,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Benjamín Domínguez,ar ARG,MF,Bologna,it Serie A,22-236,14,544,2,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,25-091,8,610,8,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,27-319,25,1080,25,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,30-274,20,1138,5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
John Donald,es ESP,"DF,MF",Elche,es La Liga,25-256,19,613,12,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gianluigi Donnarumma,it ITA,GK,Manchester City,eng Premier League,27-077,32,2880,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Romelle Donovan,eng ENG,FW,Brentford,eng Premier League,19-164,4,41,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Patrick Dorgu,dk DEN,MF,Manchester Utd,eng Premier League,21-199,24,1377,30,14,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,28-118,31,2186,31,19,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Alberto Dossena,it ITA,DF,Cagliari,it Serie A,27-212,10,740,11,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Lohann Doucet,bf BFA,MF,Paris FC,fr Ligue 1,23-241,5,121,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fodé Doucouré,ml MLI,"MF,FW",Le Havre,fr Ligue 1,25-099,25,1167,23,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mamedi Doucouré,fr FRA,DF,Genoa,it Serie A,19-114,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sékou Doucoure,fr FRA,DF,Nantes,fr Ligue 1,21-017,1,45,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Désiré Doué,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,20-344,22,1258,19,9,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Guela Doué,ci CIV,"DF,MF",Strasbourg,fr Ligue 1,23-208,22,1881,37,26,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22-293,24,1982,11,23,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,23-084,22,1602,29,20,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Anastasios Douvikas,gr GRE,FW,Como,it Serie A,26-284,36,2110,10,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Artem Dovbyk,ua UKR,FW,Roma,it Serie A,28-326,13,390,3,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Max Dowman,eng ENG,MF,Arsenal,eng Premier League,16-133,5,96,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Damion Downs,us USA,FW,Hamburger SV,de Bundesliga,21-311,12,536,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,eng Premier League,24-099,9,516,3,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joél Drakes-Thomas,eng ENG,MF,Crystal Palace,eng Premier League,16-338,2,9,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Domingos Duarte,pt POR,DF,Getafe,es La Liga,31-064,31,2672,16,30,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Martin Dúbravka,sk SVK,GK,Burnley,eng Premier League,37-118,35,3150,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Denzel Dumfries,nl NED,MF,Inter,it Serie A,30-025,20,1325,9,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,34-173,31,2658,21,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Maxime Dupé,fr FRA,GK,Nice,fr Ligue 1,33-070,8,720,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,24-353,28,1376,9,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Hugo Duro,es ESP,FW,Valencia,es La Liga,26-184,33,1768,9,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rafiu Durosinmi,ng NGA,FW,Pisa,it Serie A,23-132,12,432,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,32-179,20,1177,6,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Edin Džeko,ba BIH,FW,Fiorentina,it Serie A,40-057,11,244,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adam Dźwigała,pl POL,DF,St Pauli,de Bundesliga,30-230,18,1212,26,23,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Aron Dønnum,no NOR,MF,Toulouse,fr Ligue 1,28-023,28,2419,29,29,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
George Earthy,eng ENG,MF,West Ham United,eng Premier League,21-250,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Younes Ebnoutalib,de GER,FW,Eintracht Frankfurt,de Bundesliga,22-242,5,133,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,21-270,29,1741,21,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Enzo Ebosse,cm CMR,DF,Hellas Verona,it Serie A,27-063,4,214,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Enzo Ebosse,cm CMR,DF,Torino,it Serie A,27-063,11,935,6,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Claudio Echeverri,ar ARG,"FW,MF",Girona,es La Liga,20-131,14,561,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Claudio Echeverri,ar ARG,MF,Leverkusen,de Bundesliga,20-131,6,134,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Éderson,br BRA,MF,Atalanta,it Serie A,26-310,29,2140,33,25,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Noah Edjouma,fr FRA,FW,Toulouse,fr Ligue 1,20-221,12,256,3,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Noah Edjouma,fr FRA,MF,Lille,fr Ligue 1,20-221,3,92,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Andrias Edmundsson,fo FRO,DF,Hellas Verona,it Serie A,25-146,13,1139,15,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,28-117,1,3,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Odsonne Édouard,fr FRA,FW,Lens,fr Ligue 1,28-117,28,1736,4,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Tom Edozie,eng ENG,MF,Wolves,eng Premier League,19-360,3,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Yannick Eduardo,cz CZE,FW,Hoffenheim,de Bundesliga,20-110,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alysson Edward,br BRA,MF,Aston Villa,eng Premier League,20-008,3,49,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marcus Edwards,eng ENG,"MF,FW",Burnley,eng Premier League,27-161,22,1051,6,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
CJ Egan-Riley,eng ENG,"DF,MF",Marseille,fr Ligue 1,23-131,11,624,7,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,29-156,33,2970,33,31,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Kingsley Ehizibue,nl NED,"MF,DF",Udinese,it Serie A,30-353,31,1721,31,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ovie Ejaria,eng ENG,MF,Oviedo,es La Liga,28-176,8,200,2,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chidera Ejuke,ng NGA,"MF,FW",Sevilla,es La Liga,28-131,25,881,12,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,27-204,19,1539,17,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jeff Ekhator,it ITA,"FW,MF",Genoa,it Serie A,19-183,29,929,8,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Hugo Ekitike,fr FRA,FW,Liverpool,eng Premier League,23-327,28,1803,7,4,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,26-038,31,2186,27,18,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Jacques Ekomie,ga GAB,"DF,MF",Angers,fr Ligue 1,22-267,31,2213,32,31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Caleb Ekuban,gh GHA,"FW,MF",Genoa,it Serie A,32-051,30,988,1,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Anthony Elanga,se SWE,"FW,MF",Newcastle United,eng Premier League,24-016,30,1288,11,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Daniel Elfadli,ly LBY,DF,Hamburger SV,de Bundesliga,29-037,21,1253,14,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Unai Elgezabal,es ESP,"DF,MF",Levante,es La Liga,33-018,12,958,4,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Melker Ellborg,se SWE,GK,Sunderland,eng Premier League,22-356,3,270,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mikael Ellertsson,is ISL,MF,Genoa,it Serie A,24-063,34,2587,25,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Harvey Elliott,eng ENG,"FW,MF",Liverpool,eng Premier League,23-039,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Harvey Elliott,eng ENG,MF,Aston Villa,eng Premier League,23-039,4,112,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Elif Elmas,mk MKD,MF,Napoli,it Serie A,26-231,31,1635,13,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Nesta Elphege,fr FRA,FW,Parma,it Serie A,25-124,8,283,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,32-046,14,623,7,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,29-225,32,2876,31,38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Breel Embolo,ch SUI,FW,Rennes,fr Ligue 1,29-088,30,1827,14,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,23-099,10,443,0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Emersonn,br BRA,FW,Toulouse,fr Ligue 1,21-301,27,1499,8,7,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Julio Enciso,py PAR,"MF,FW",Strasbourg,fr Ligue 1,22-110,25,1703,9,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Wataru Endo,jp JPN,DF,Liverpool,eng Premier League,33-093,8,175,3,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Endrick,br BRA,FW,Real Madrid,es La Liga,19-296,1,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Endrick,br BRA,"FW,MF",Lyon,fr Ligue 1,19-296,15,1145,9,2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
Yannik Engelhardt,de GER,MF,Gladbach,de Bundesliga,25-095,30,2397,22,33,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Christian Eriksen,dk DEN,MF,Wolfsburg,de Bundesliga,34-088,30,2321,20,18,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
Aarón Escandell,es ESP,GK,Oviedo,es La Liga,30-228,35,3150,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Xavi Espart,es ESP,DF,Barcelona,es La Liga,18-357,2,91,1,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Carlos Espí,es ESP,FW,Levante,es La Liga,20-293,23,1164,7,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alfonso Espino,uy URU,"DF,MF",Rayo Vallecano,es La Liga,34-128,27,1296,27,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Francesco Esposito,it ITA,FW,Inter,it Serie A,20-319,33,1454,4,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Sebastiano Esposito,it ITA,"FW,MF",Cagliari,it Serie A,23-315,34,2505,31,16,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Romain Esse,eng ENG,MF,Crystal Palace,eng Premier League,21-000,4,44,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Samuel Essende,cd COD,"MF,FW",Augsburg,de Bundesliga,28-110,14,414,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dario Essugo,pt POR,MF,Chelsea,eng Premier League,21-060,2,28,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marco Esteban,es ESP,DF,Oviedo,es La Liga,20-132,1,45,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Maxime Estève,fr FRA,DF,Burnley,eng Premier League,23-352,33,2851,24,37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tomás Esteves,pt POR,"DF,MF",Pisa,it Serie A,24-040,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nahuel Estévez,ar ARG,MF,Parma,it Serie A,30-180,31,1029,9,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Pervis Estupiñán,ec ECU,MF,Milan,it Serie A,28-112,19,1034,9,11,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Karl Etta Eyong,cm CMR,FW,Villarreal,es La Liga,22-211,3,256,2,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Karl Etta Eyong,cm CMR,FW,Levante,es La Liga,22-211,28,1410,11,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Evanilson,br BRA,FW,Bournemouth,eng Premier League,26-219,34,2582,5,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Edu Expósito,es ESP,MF,Espanyol,es La Liga,29-285,33,2287,27,23,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Eberechi Eze,eng ENG,"MF,FW",Arsenal,eng Premier League,27-318,30,1724,12,10,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,27-318,1,83,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Abde Ezzalzouli,ma MAR,"MF,FW",Real Betis,es La Liga,24-147,27,2090,29,15,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
Giovanni Fabbian,it ITA,MF,Bologna,it Serie A,23-119,14,705,4,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Giovanni Fabbian,it ITA,MF,Fiorentina,it Serie A,23-119,14,378,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alieu Fadera,gm GAM,FW,Sassuolo,it Serie A,24-191,28,987,23,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Wout Faes,be BEL,DF,Monaco,fr Ligue 1,28-040,13,1051,12,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolò Fagioli,it ITA,MF,Fiorentina,it Serie A,25-090,32,2491,31,17,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Romain Faivre,fr FRA,"MF,FW",Auxerre,fr Ligue 1,27-303,10,581,4,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Omar Falah,es ESP,DF,Oviedo,es La Liga,22-246,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,31-031,36,3240,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ansu Fati,es ESP,"MF,FW",Monaco,fr Ligue 1,23-194,24,1003,9,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Abdoulaye Faye,sn SEN,DF,Lorient,fr Ligue 1,21-233,16,1354,23,28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jacopo Fazzini,it ITA,"MF,FW",Fiorentina,it Serie A,23-058,20,584,10,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Aleix Febas,es ESP,MF,Elche,es La Liga,30-100,35,3077,46,26,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Mattia Felici,it ITA,MF,Cagliari,it Serie A,25-026,11,411,6,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Luiz Felipe,it ITA,DF,Rayo Vallecano,es La Liga,29-052,10,470,8,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pedro Felipe,br BRA,DF,Sassuolo,it Serie A,21-355,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Frank Feller,de GER,GK,Heidenheim,de Bundesliga,22-126,2,180,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Robin Fellhauer,de GER,MF,Augsburg,de Bundesliga,28-112,33,2709,43,21,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Kiko Femenía,es ESP,"DF,MF",Getafe,es La Liga,35-100,28,2008,24,36,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Evan Ferguson,ie IRL,FW,Roma,it Serie A,21-206,16,773,4,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,26-262,25,1421,15,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,31-247,33,2883,32,20,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0
Mateus Fernandes,pt POR,MF,West Ham United,eng Premier League,21-307,34,2836,61,33,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Aitor Fernández,es ESP,GK,Osasuna,es La Liga,35-010,2,136,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dro Fernández,es ESP,MF,Barcelona,es La Liga,18-121,4,92,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dro Fernández,es ESP,MF,Paris Saint-Germain,fr Ligue 1,18-121,10,547,3,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,25-116,34,2935,23,19,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Ezequiél Fernández,ar ARG,MF,Leverkusen,de Bundesliga,23-292,20,984,17,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Manu Fernández,es ESP,DF,Celta Vigo,es La Liga,25-020,14,758,9,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pelayo Fernandez,es ESP,DF,Rayo Vallecano,es La Liga,23-014,1,45,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Roberto Férnandez,es ESP,FW,Espanyol,es La Liga,23-314,35,2206,4,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Thiago Fernández,ar ARG,MF,Oviedo,es La Liga,22-040,14,704,6,5,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Toni Fernández,es ESP,FW,Barcelona,es La Liga,17-302,1,45,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matias Fernandez-Pardo,be BEL,"FW,MF",Lille,fr Ligue 1,21-099,28,2280,14,8,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Álvaro Fidalgo,mx MEX,MF,Real Betis,es La Liga,29-034,7,486,5,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Seydou Fini,it ITA,FW,Genoa,it Serie A,19-345,1,32,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Max Finkgräfe,de GER,DF,RB Leipzig,de Bundesliga,22-047,12,414,8,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Junior Firpo,do DOM,DF,Real Betis,es La Liga,29-264,11,737,13,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jonathan Fischer,dk DEN,GK,Metz,fr Ligue 1,24-185,26,2264,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kilian Fischer,de GER,DF,Wolfsburg,de Bundesliga,25-213,11,800,13,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mark Flekken,nl NED,GK,Leverkusen,de Bundesliga,32-334,23,2039,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Zian Flemming,nl NED,FW,Burnley,eng Premier League,27-285,27,1595,8,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jack Fletcher,eng ENG,MF,Manchester Utd,eng Premier League,19-055,3,108,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Fletcher,sct SCO,MF,Manchester Utd,eng Premier League,19-055,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Romano Floriani,it ITA,MF,Cremonese,it Serie A,23-106,26,1092,14,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Phil Foden,eng ENG,MF,Manchester City,eng Premier League,25-350,30,1880,14,9,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Malick Fofana,be BEL,"MF,FW",Lyon,fr Ligue 1,21-043,11,729,5,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Rayan Fofana,fr FRA,"FW,MF",Lens,fr Ligue 1,20-090,25,798,4,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sadik Fofana,tg TOG,MF,Lecce,it Serie A,22-362,5,84,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Seko Fofana,ci CIV,MF,Rennes,fr Ligue 1,31-006,12,655,2,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,25-147,23,1581,11,32,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Youssouf Fofana,fr FRA,MF,Milan,it Serie A,27-123,31,2069,18,17,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Jonas Föhrenbach,de GER,"DF,MF",Heidenheim,de Bundesliga,30-107,26,2235,25,33,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Francesco Folino,it ITA,DF,Cremonese,it Serie A,24-110,18,722,4,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Michael Folorunsho,it ITA,"MF,FW",Cagliari,it Serie A,28-095,26,1980,10,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nicolas Fonseca,uy URU,MF,Oviedo,es La Liga,27-206,16,805,21,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Álex Forés,es ESP,FW,Oviedo,es La Liga,25-031,16,303,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Pablo Fornals,es ESP,MF,Real Betis,es La Liga,30-080,36,2769,26,34,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
